"","Stimulus","X","Subject","Trial","Sex","Block","ACC","RT","RTlog","cTrial","condition","WordGender"
"2545","bunch",30215,27,22,"female","2",1,709,6.563856,-1.101017,"none","male"
"2546","bunch",29716,26,107,"male","4",1,773,6.650279,0.4794584,"male-real","male"
"2547","bunch",20305,18,83,"female","4",1,549,6.308098,0.03320659,"male-real","male"
"2548","bunch",6939,6,188,"female","7",1,701,6.55250788703459,1.98555814172299,"female-real","male"
"2549","bunch",21761,19,149,"female","7",1,661,6.493754,1.260399,"male-real","male"
"2550","bunch",27070,24,69,"female","2",1,579,6.361302,-0.227107,"none","male"
"2551","bunch",21762,19,149,"female","7",1,661,6.493754,1.260399,"male-real","male"
"2552","bunch",29422,26,66,"male","2",1,506,6.226537,-0.2828884,"none","male"
"2553","bunch",19299,17,108,"male","7",1,823,6.712956,0.4980522,"male-real","male"
"2554","bunch",27913,25,25,"female","4",1,632,6.448889,-1.045235,"female-real","male"
"2555","bunch",27554,24,158,"female","4",1,584,6.369901,1.427743,"male-real","male"
"2556","bunch",7791,7,100,"female","2",1,478,6.16961073249146,0.349301603170428,"none","male"
"2557","bunch",31594,28,56,"male","7",1,881,6.781058,-0.4688267,"female-real","male"
"2558","bunch",11464,10,163,"female","4",0,712,6.56807791141198,1.52071253417965,"male-real","male"
"2559","bunch",20306,18,83,"female","4",1,549,6.308098,0.03320659,"male-real","male"
"2560","bunch",3816,4,43,"male","2",0,851,6.74641212857337,-0.710546382028391,"none","male"
"2561","bunch",6938,6,188,"female","7",1,701,6.55250788703459,1.98555814172299,"female-real","male"
"2562","bunch",12647,11,175,"female","7",0,375,5.92692602597041,1.74383842580045,"male-real","male"
"2563","bunch",31595,28,56,"male","7",1,881,6.781058,-0.4688267,"female-real","male"
"2564","bunch",8044,7,175,"female","4",1,685,6.52941883826223,1.74383842580045,"female-real","male"
"2565","bunch",21160,19,51,"female","2",1,478,6.169611,-0.5617958,"none","male"
"2566","bunch",2648,3,41,"female","2",1,665,6.49978704065585,-0.747734030631859,"none","male"
"2567","bunch",2650,3,41,"female","2",1,665,6.49978704065585,-0.747734030631859,"none","male"
"2568","bunch",23310,21,31,"female","2",0,520,6.253829,-0.9336723,"none","male"
"2569","bunch",26052,23,81,"female","2",1,605,6.405228,-0.003981059,"none","male"
"2570","bunch",8670,8,70,"male","7",0,592,6.38350663488401,-0.208513125881582,"female-real","male"
"2571","bunch",294,1,39,"female","4",1,523,6.25958146406492,-0.784921679235326,"female-real","male"
"2572","bunch",9519,9,34,"male","2",1,702,6.55393340402581,-0.877890800743995,"none","male"
"2573","bunch",12277,11,90,"female","4",0,481,6.17586727010576,0.163363360153091,"female-real","male"
"2574","bunch",296,1,39,"female","4",1,523,6.25958146406492,-0.784921679235326,"female-real","male"
"2575","bunch",26051,23,81,"female","2",1,605,6.405228,-0.003981059,"none","male"
"2576","bunch",12648,11,175,"female","7",0,375,5.92692602597041,1.74383842580045,"male-real","male"
"2577","bunch",295,1,39,"female","4",1,523,6.25958146406492,-0.784921679235326,"female-real","male"
"2578","bunch",8365,8,34,"male","4",1,730,6.59304453414244,-0.877890800743995,"male-real","male"
"2579","bunch",10543,10,18,"female","2",0,396,5.98141421125448,-1.17539198957173,"none","male"
"2580","bunch",10542,10,18,"female","2",0,396,5.98141421125448,-1.17539198957173,"none","male"
"2581","bunch",8364,8,34,"male","4",1,730,6.59304453414244,-0.877890800743995,"male-real","male"
"2582","bunch",23309,21,31,"female","2",0,520,6.253829,-0.9336723,"none","male"
"2583","bunch",7790,7,100,"female","2",1,478,6.16961073249146,0.349301603170428,"none","male"
"2584","bunch",20415,18,96,"female","2",1,567,6.340359,0.2749263,"none","male"
"2585","bunch",8671,8,70,"male","7",0,592,6.38350663488401,-0.208513125881582,"female-real","male"
"2586","bunch",20416,18,96,"female","2",1,567,6.340359,0.2749263,"none","male"
"2587","bunch",12278,11,90,"female","4",0,481,6.17586727010576,0.163363360153091,"female-real","male"
"2588","bunch",12276,11,90,"female","4",0,481,6.17586727010576,0.163363360153091,"female-real","male"
"2589","bunch",13695,12,150,"female","7",1,808,6.69456205852109,1.27899281825711,"female-real","male"
"2590","bunch",8669,8,70,"male","7",0,592,6.38350663488401,-0.208513125881582,"female-real","male"
"2591","bunch",13052,12,46,"female","2",1,586,6.37331978957701,-0.654764909123191,"none","male"
"2592","bunch",27553,24,158,"female","4",1,584,6.369901,1.427743,"male-real","male"
"2593","bunch",20417,18,96,"female","2",1,567,6.340359,0.2749263,"none","male"
"2594","bunch",11465,10,163,"female","4",0,712,6.56807791141198,1.52071253417965,"male-real","male"
"2595","bunch",1575,2,49,"female","2",1,660,6.49223983502047,-0.598983436217989,"none","male"
"2596","bunch",3815,4,43,"male","2",0,851,6.74641212857337,-0.710546382028391,"none","male"
"2597","bunch",25236,22,158,"female","4",1,810,6.697034,1.427743,"male-real","male"
"2598","bunch",9518,9,34,"male","2",1,702,6.55393340402581,-0.877890800743995,"none","male"
"2599","bunch",11385,10,139,"female","7",1,701,6.55250788703459,1.07446075093804,"female-real","male"
"2600","bunch",25237,22,158,"female","4",1,810,6.697034,1.427743,"male-real","male"
"2601","bunch",3814,4,43,"male","2",0,851,6.74641212857337,-0.710546382028391,"none","male"
"2602","bunch",27911,25,25,"female","4",1,632,6.448889,-1.045235,"female-real","male"
"2603","bunch",9520,9,34,"male","2",1,702,6.55393340402581,-0.877890800743995,"none","male"
"2604","buses",16470,15,44,"female","4",1,1177,7.07072410726028,-0.691952557726658,"female-real","female"
"2605","buses",5333,5,84,"female","2",1,581,6.36475075685191,0.0518004143426889,"none","female"
"2606","buses",7116,7,18,"female","2",1,610,6.41345895716736,-1.17539198957173,"none","female"
"2607","buses",7115,7,18,"female","2",1,610,6.41345895716736,-1.17539198957173,"none","female"
"2608","buses",25011,22,100,"female","2",1,531,6.274762,0.3493016,"none","female"
"2609","buses",232,1,31,"female","4",1,570,6.3456363608286,-0.933672273649195,"female-real","female"
"2610","buses",5332,5,84,"female","2",1,581,6.36475075685191,0.0518004143426889,"none","female"
"2611","buses",27287,24,95,"female","2",1,843,6.736967,0.2563325,"none","female"
"2612","buses",21452,19,88,"female","2",1,530,6.272877,0.1261757,"none","female"
"2613","buses",21453,19,88,"female","2",1,530,6.272877,0.1261757,"none","female"
"2614","buses",29881,26,155,"male","4",1,718,6.57647,1.371962,"male-real","female"
"2615","buses",5766,5,188,"female","4",1,969,6.87626461189077,1.98555814172299,"female-real","female"
"2616","buses",27286,24,95,"female","2",1,843,6.736967,0.2563325,"none","female"
"2617","buses",21451,19,88,"female","2",1,530,6.272877,0.1261757,"none","female"
"2618","buses",16469,15,44,"female","4",1,1177,7.07072410726028,-0.691952557726658,"female-real","female"
"2619","buses",25010,22,100,"female","2",1,531,6.274762,0.3493016,"none","female"
"2620","buses",29015,26,19,"male","2",1,569,6.34388,-1.156798,"none","female"
"2621","buses",12858,12,18,"female","7",1,828,6.71901315438526,-1.17539198957173,"female-real","female"
"2622","buses",29016,26,19,"male","2",1,569,6.34388,-1.156798,"none","female"
"2623","buses",28498,25,96,"female","2",0,543,6.297109,0.2749263,"none","female"
"2624","buses",31650,28,63,"male","7",0,914,6.817831,-0.3386699,"female-real","female"
"2625","buses",5334,5,84,"female","2",1,581,6.36475075685191,0.0518004143426889,"none","female"
"2626","buses",231,1,31,"female","4",1,570,6.3456363608286,-0.933672273649195,"female-real","female"
"2627","buses",16471,15,44,"female","4",1,1177,7.07072410726028,-0.691952557726658,"female-real","female"
"2628","buses",18076,16,100,"female","4",1,479,6.171701,0.3493016,"male-real","female"
"2629","buses",5765,5,188,"female","4",1,969,6.87626461189077,1.98555814172299,"female-real","female"
"2630","buses",18886,17,57,"male","2",1,599,6.395262,-0.4502328,"none","female"
"2631","buses",24359,22,22,"female","4",1,761,6.634633,-1.101017,"male-real","female"
"2632","buses",29014,26,19,"male","2",1,569,6.34388,-1.156798,"none","female"
"2633","buses",12860,12,18,"female","7",1,828,6.71901315438526,-1.17539198957173,"female-real","female"
"2634","buses",28726,25,165,"female","7",1,580,6.363028,1.5579,"male-real","female"
"2635","buses",7117,7,18,"female","2",1,610,6.41345895716736,-1.17539198957173,"none","female"
"2636","buses",27153,24,78,"female","4",1,740,6.60665,-0.05976253,"male-real","female"
"2637","buses",1394,2,28,"female","2",1,526,6.26530121273771,-0.989453746554397,"none","female"
"2638","buses",15160,14,18,"female","4",1,717,6.57507584059962,-1.17539198957173,"male-real","female"
"2639","buses",12859,12,18,"female","7",1,828,6.71901315438526,-1.17539198957173,"female-real","female"
"2640","buses",28497,25,96,"female","2",0,543,6.297109,0.2749263,"none","female"
"2641","buses",7794,7,101,"female","7",1,601,6.39859493453521,0.367895427472161,"male-real","female"
"2642","buses",1395,2,28,"female","2",1,526,6.26530121273771,-0.989453746554397,"none","female"
"2643","buses",27154,24,78,"female","4",1,740,6.60665,-0.05976253,"male-real","female"
"2644","buses",22256,20,37,"female","2",1,677,6.517671,-0.8221093,"none","female"
"2645","buses",25012,22,100,"female","2",1,531,6.274762,0.3493016,"none","female"
"2646","buses",233,1,31,"female","4",1,570,6.3456363608286,-0.933672273649195,"female-real","female"
"2647","buses",18888,17,57,"male","2",1,599,6.395262,-0.4502328,"none","female"
"2648","buses",31651,28,63,"male","7",0,914,6.817831,-0.3386699,"female-real","female"
"2649","buses",18075,16,100,"female","4",1,479,6.171701,0.3493016,"male-real","female"
"2650","buses",18077,16,100,"female","4",1,479,6.171701,0.3493016,"male-real","female"
"2651","buses",12485,11,129,"female","4",1,700,6.5510803350434,0.888522507920704,"female-real","female"
"2652","buses",31649,28,63,"male","7",0,914,6.817831,-0.3386699,"female-real","female"
"2653","buses",6464,6,80,"female","2",1,616,6.42324696353352,-0.0225748828642458,"none","female"
"2654","buses",24358,22,22,"female","4",1,761,6.634633,-1.101017,"male-real","female"
"2655","buses",3573,4,12,"male","2",1,632,6.44888939414686,-1.28695493538214,"none","female"
"2656","buses",16462,15,43,"female","7",1,1367,7.22037383672395,-0.710546382028391,"male-real","female"
"2657","buses",24360,22,22,"female","4",1,761,6.634633,-1.101017,"male-real","female"
"2658","buses",18887,17,57,"male","2",1,599,6.395262,-0.4502328,"none","female"
"2659","buses",10716,10,39,"female","7",1,549,6.30809844150953,-0.784921679235326,"female-real","female"
"2660","buses",30166,27,17,"female","2",1,548,6.306275,-1.193986,"none","female"
"2661","buses",14151,13,34,"female","4",1,572,6.3491389913798,-0.877890800743995,"female-real","female"
"2662","buses",953,1,142,"female","7",1,443,6.09356977004514,1.13024222384324,"male-real","female"
"2663","buses",6463,6,80,"female","2",1,616,6.42324696353352,-0.0225748828642458,"none","female"
"2664","buses",25422,23,5,"female","2",1,486,6.186209,-1.417112,"none","female"
"2665","buses",10971,10,68,"female","2",1,515,6.24416690066374,-0.24570077448505,"none","female"
"2666","buses",27155,24,78,"female","4",1,740,6.60665,-0.05976253,"male-real","female"
"2667","buses",1393,2,28,"female","2",1,526,6.26530121273771,-0.989453746554397,"none","female"
"2668","buses",15265,14,30,"female","7",1,669,6.50578406012823,-0.952266097950929,"female-real","female"
"2669","buses",9897,9,78,"male","7",1,605,6.40522845803084,-0.0597625314677131,"male-real","female"
"2670","buses",8187,8,8,"male","2",1,494,6.20253551718792,-1.36133023258907,"none","female"
"2671","buses",25423,23,5,"female","2",1,486,6.186209,-1.417112,"none","female"
"2672","buses",14152,13,34,"female","4",1,572,6.3491389913798,-0.877890800743995,"female-real","female"
"2673","buses",31461,28,38,"male","4",1,675,6.514713,-0.8035155,"male-real","female"
"2674","buses",25421,23,5,"female","2",1,486,6.186209,-1.417112,"none","female"
"2675","buses",10352,9,183,"male","4",1,653,6.48157712927643,1.89258902021432,"female-real","female"
"2676","buses",10351,9,183,"male","4",1,653,6.48157712927643,1.89258902021432,"female-real","female"
"2677","buses",3795,4,41,"male","7",1,662,6.49526555593701,-0.747734030631859,"female-real","female"
"2678","buses",5870,6,9,"female","7",1,524,6.26149168432104,-1.34273640828734,"female-real","female"
"2679","buses",24510,22,40,"female","7",1,779,6.658011,-0.7663279,"female-real","female"
"2680","buses",14153,13,34,"female","4",1,572,6.3491389913798,-0.877890800743995,"female-real","female"
"2681","buses",3572,4,12,"male","2",1,632,6.44888939414686,-1.28695493538214,"none","female"
"2682","buses",14750,13,116,"female","7",1,726,6.5875500148248,0.646802791998166,"male-real","female"
"2683","buses",8696,8,73,"male","4",1,867,6.76503897678054,-0.152731652976381,"male-real","female"
"2684","buses",11832,11,35,"female","2",1,667,6.50279004591562,-0.859296976442261,"none","female"
"2685","buses",16461,15,43,"female","7",1,1367,7.22037383672395,-0.710546382028391,"male-real","female"
"2686","buses",12904,12,23,"female","4",1,699,6.54965074223381,-1.08242286806306,"male-real","female"
"2687","buses",30165,27,17,"female","2",1,548,6.306275,-1.193986,"none","female"
"2688","buses",6465,6,80,"female","2",1,616,6.42324696353352,-0.0225748828642458,"none","female"
"2689","buses",13882,13,1,"female","2",1,697,6.54678541076052,-1.49148700270121,"none","female"
"2690","buses",15161,14,18,"female","4",1,717,6.57507584059962,-1.17539198957173,"male-real","female"
"2691","buses",12486,11,129,"female","4",1,700,6.5510803350434,0.888522507920704,"female-real","female"
"2692","buses",26480,23,181,"female","4",1,596,6.390241,1.855401,"female-real","female"
"2693","buses",14751,13,116,"female","7",1,726,6.5875500148248,0.646802791998166,"male-real","female"
"2694","buses",12809,12,12,"female","2",1,763,6.63725803128446,-1.28695493538214,"none","female"
"2695","buses",21953,20,2,"female","7",1,971,6.878326,-1.472893,"female-real","female"
"2696","buses",21952,20,2,"female","7",1,971,6.878326,-1.472893,"female-real","female"
"2697","buses",9319,9,9,"male","2",1,526,6.26530121273771,-1.34273640828734,"none","female"
"2698","buses",10970,10,68,"female","2",1,515,6.24416690066374,-0.24570077448505,"none","female"
"2699","buses",8185,8,8,"male","2",1,494,6.20253551718792,-1.36133023258907,"none","female"
"2700","buses",10717,10,39,"female","7",1,549,6.30809844150953,-0.784921679235326,"female-real","female"
"2701","buses",20562,18,133,"female","7",1,769,6.645091,0.9628978,"female-real","female"
"2702","buses",15162,14,18,"female","4",1,717,6.57507584059962,-1.17539198957173,"male-real","female"
"2703","buses",22254,20,37,"female","2",1,677,6.517671,-0.8221093,"none","female"
"2704","buses",22255,20,37,"female","2",1,677,6.517671,-0.8221093,"none","female"
"2705","buses",12808,12,12,"female","2",1,763,6.63725803128446,-1.28695493538214,"none","female"
"2706","buses",15514,14,63,"female","2",1,626,6.4393503711001,-0.338669895993718,"none","female"
"2707","buses",767,1,96,"female","2",1,392,5.97126183979046,0.274926305963493,"none","female"
"2708","buses",15513,14,63,"female","2",1,626,6.4393503711001,-0.338669895993718,"none","female"
"2709","buses",10972,10,68,"female","2",1,515,6.24416690066374,-0.24570077448505,"none","female"
"2710","buses",9317,9,9,"male","2",1,526,6.26530121273771,-1.34273640828734,"none","female"
"2711","buses",30663,27,78,"female","7",1,731,6.594413,-0.05976253,"male-real","female"
"2712","buses",4486,4,159,"male","4",1,892,6.79346613258001,1.44633723697271,"male-real","female"
"2713","buses",22868,20,130,"female","4",1,751,6.621406,0.9071163,"male-real","female"
"2714","buses",3290,3,145,"female","4",1,771,6.64768837356333,1.18602369674844,"female-real","female"
"2715","buses",3793,4,41,"male","7",1,662,6.49526555593701,-0.747734030631859,"female-real","female"
"2716","buses",12905,12,23,"female","4",1,699,6.54965074223381,-1.08242286806306,"male-real","female"
"2717","buses",24509,22,40,"female","7",1,779,6.658011,-0.7663279,"female-real","female"
"2718","buses",24511,22,40,"female","7",1,779,6.658011,-0.7663279,"female-real","female"
"2719","buses",12807,12,12,"female","2",1,763,6.63725803128446,-1.28695493538214,"none","female"
"2720","buses",2563,3,31,"female","2",1,650,6.47697236288968,-0.933672273649195,"none","female"
"2721","buses",2027,2,113,"female","7",1,568,6.34212141872115,0.591021319092965,"female-real","female"
"2722","buses",9318,9,9,"male","2",1,526,6.26530121273771,-1.34273640828734,"none","female"
"2723","buses",15266,14,30,"female","7",1,669,6.50578406012823,-0.952266097950929,"female-real","female"
"2724","buses",4487,4,159,"male","4",1,892,6.79346613258001,1.44633723697271,"male-real","female"
"2725","buses",1285,2,16,"female","4",1,549,6.30809844150953,-1.2125796381752,"male-real","female"
"2726","buses",8698,8,73,"male","4",1,867,6.76503897678054,-0.152731652976381,"male-real","female"
"2727","buses",20563,18,133,"female","7",1,769,6.645091,0.9628978,"female-real","female"
"2728","buses",7793,7,101,"female","7",1,601,6.39859493453521,0.367895427472161,"male-real","female"
"2729","buses",22867,20,130,"female","4",1,751,6.621406,0.9071163,"male-real","female"
"2730","buses",19934,18,39,"female","4",1,660,6.49224,-0.7849217,"male-real","female"
"2731","buses",31714,28,72,"male","2",0,592,6.383507,-0.1713255,"none","female"
"2732","buses",30661,27,78,"female","7",1,731,6.594413,-0.05976253,"male-real","female"
"2733","buses",19609,17,199,"male","4",1,606,6.40688,2.19009,"female-real","female"
"2734","buses",24108,21,173,"female","7",1,607,6.408529,1.706651,"male-real","female"
"2735","buses",31462,28,38,"male","4",1,675,6.514713,-0.8035155,"male-real","female"
"2736","buses",19687,18,9,"female","2",1,531,6.274762,-1.342736,"none","female"
"2737","buses",2028,2,113,"female","7",1,568,6.34212141872115,0.591021319092965,"female-real","female"
"2738","buses",1287,2,16,"female","4",1,549,6.30809844150953,-1.2125796381752,"male-real","female"
"2739","buses",28620,25,132,"female","4",0,972,6.879356,0.944304,"female-real","female"
"2740","buses",16896,15,97,"female","2",1,624,6.43615036836943,0.293520130265227,"none","female"
"2741","buses",3794,4,41,"male","7",1,662,6.49526555593701,-0.747734030631859,"female-real","female"
"2742","buses",2562,3,31,"female","2",1,650,6.47697236288968,-0.933672273649195,"none","female"
"2743","buses",10715,10,39,"female","7",1,549,6.30809844150953,-0.784921679235326,"female-real","female"
"2744","buses",11833,11,35,"female","2",1,667,6.50279004591562,-0.859296976442261,"none","female"
"2745","buses",19935,18,39,"female","4",1,660,6.49224,-0.7849217,"male-real","female"
"2746","buses",3571,4,12,"male","2",1,632,6.44888939414686,-1.28695493538214,"none","female"
"2747","buses",23734,21,86,"female","2",0,530,6.272877,0.08898806,"none","female"
"2748","buses",30903,27,116,"female","4",1,817,6.705639,0.6468028,"female-real","female"
"2749","buses",768,1,96,"female","2",1,392,5.97126183979046,0.274926305963493,"none","female"
"2750","buses",28619,25,132,"female","4",0,972,6.879356,0.944304,"female-real","female"
"2751","buses",21426,19,85,"female","7",1,554,6.317165,0.07039424,"male-real","female"
"2752","buses",19936,18,39,"female","4",1,660,6.49224,-0.7849217,"male-real","female"
"2753","buses",30662,27,78,"female","7",1,731,6.594413,-0.05976253,"male-real","female"
"2754","buses",9898,9,78,"male","7",1,605,6.40522845803084,-0.0597625314677131,"male-real","female"
"2755","buses",24109,21,173,"female","7",1,607,6.408529,1.706651,"male-real","female"
"2756","buses",31713,28,72,"male","2",0,592,6.383507,-0.1713255,"none","female"
"2757","buses",12903,12,23,"female","4",1,699,6.54965074223381,-1.08242286806306,"male-real","female"
"2758","buses",24066,21,161,"female","4",1,712,6.568078,1.483525,"female-real","female"
"2759","buses",29655,26,95,"male","7",1,683,6.526495,0.2563325,"female-real","female"
"2760","buses",7792,7,101,"female","7",1,601,6.39859493453521,0.367895427472161,"male-real","female"
"2761","buses",19688,18,9,"female","2",1,531,6.274762,-1.342736,"none","female"
"2762","buses",26857,24,42,"female","7",1,700,6.55108,-0.7291402,"female-real","female"
"2763","buses",15267,14,30,"female","7",1,669,6.50578406012823,-0.952266097950929,"female-real","female"
"2764","buses",30902,27,116,"female","4",1,817,6.705639,0.6468028,"female-real","female"
"2765","buses",5636,5,149,"female","7",1,766,6.64118216974059,1.26039899395538,"male-real","female"
"2766","buses",1286,2,16,"female","4",1,549,6.30809844150953,-1.2125796381752,"male-real","female"
"2767","buses",21951,20,2,"female","7",1,971,6.878326,-1.472893,"female-real","female"
"2768","buses",19689,18,9,"female","2",1,531,6.274762,-1.342736,"none","female"
"2769","buses",23735,21,86,"female","2",0,530,6.272877,0.08898806,"none","female"
"2770","buses",3291,3,145,"female","4",1,771,6.64768837356333,1.18602369674844,"female-real","female"
"2771","buses",19610,17,199,"male","4",1,606,6.40688,2.19009,"female-real","female"
"2772","buses",8186,8,8,"male","2",1,494,6.20253551718792,-1.36133023258907,"none","female"
"2773","buses",6335,6,64,"female","4",1,659,6.49072353450251,-0.320076071691984,"male-real","female"
"2774","buses",30167,27,17,"female","2",1,548,6.306275,-1.193986,"none","female"
"2775","buses",23736,21,86,"female","2",0,530,6.272877,0.08898806,"none","female"
"2776","buses",21425,19,85,"female","7",1,554,6.317165,0.07039424,"male-real","female"
"2777","buses",29656,26,95,"male","7",1,683,6.526495,0.2563325,"female-real","female"
"2778","buses",8147,8,3,"male","7",1,968,6.87523208727658,-1.45429935409774,"female-real","female"
"2779","buses",8697,8,73,"male","4",1,867,6.76503897678054,-0.152731652976381,"male-real","female"
"2780","buses",31463,28,38,"male","4",1,675,6.514713,-0.8035155,"male-real","female"
"2781","buses",5871,6,9,"female","7",1,524,6.26149168432104,-1.34273640828734,"female-real","female"
"2782","buses",16897,15,97,"female","2",1,624,6.43615036836943,0.293520130265227,"none","female"
"2783","buses",2561,3,31,"female","2",1,650,6.47697236288968,-0.933672273649195,"none","female"
"2784","buses",9896,9,78,"male","7",1,605,6.40522845803084,-0.0597625314677131,"male-real","female"
"2785","buses",29657,26,95,"male","7",1,683,6.526495,0.2563325,"female-real","female"
"2786","buses",31715,28,72,"male","2",0,592,6.383507,-0.1713255,"none","female"
"2787","buses",15512,14,63,"female","2",1,626,6.4393503711001,-0.338669895993718,"none","female"
"2788","buses",28499,25,96,"female","2",0,543,6.297109,0.2749263,"none","female"
"2789","buses",6336,6,64,"female","4",1,659,6.49072353450251,-0.320076071691984,"male-real","female"
"2790","buses",27288,24,95,"female","2",1,843,6.736967,0.2563325,"none","female"
"2791","buses",5637,5,149,"female","7",1,766,6.64118216974059,1.26039899395538,"male-real","female"
"2792","buses",6334,6,64,"female","4",1,659,6.49072353450251,-0.320076071691984,"male-real","female"
"2793","buses",8148,8,3,"male","7",1,968,6.87523208727658,-1.45429935409774,"female-real","female"
"2794","buses",21424,19,85,"female","7",1,554,6.317165,0.07039424,"male-real","female"
"2795","buses",26856,24,42,"female","7",1,700,6.55108,-0.7291402,"female-real","female"
"2796","buses",26858,24,42,"female","7",1,700,6.55108,-0.7291402,"female-real","female"
"2797","business",7273,7,36,"female","2",1,571,6.34738920965601,-0.840703152140527,"none","male"
"2798","business",16074,14,181,"female","7",1,635,6.45362499889269,1.85540137161085,"female-real","male"
"2799","business",28249,25,65,"female","2",1,678,6.519147,-0.3014822,"none","male"
"2800","business",4981,5,42,"female","4",1,637,6.45676965557216,-0.729140206330125,"female-real","male"
"2801","business",23916,21,121,"female","7",0,515,6.244167,0.7397719,"male-real","male"
"2802","business",22391,20,54,"female","2",1,591,6.381816,-0.5060143,"none","male"
"2803","business",7108,7,17,"female","7",1,699,6.54965074223381,-1.19398581387347,"male-real","male"
"2804","business",13361,12,82,"female","4",1,757,6.62936325343745,0.0146127657392215,"male-real","male"
"2805","business",20162,18,65,"female","4",1,631,6.447306,-0.3014822,"male-real","male"
"2806","business",20163,18,65,"female","4",1,631,6.447306,-0.3014822,"male-real","male"
"2807","business",15654,14,81,"female","2",1,584,6.36990098282823,-0.00398105856251214,"none","male"
"2808","business",25506,23,15,"female","4",1,802,6.687109,-1.231173,"female-real","male"
"2809","business",31837,28,86,"male","4",1,979,6.886532,0.08898806,"male-real","male"
"2810","business",4126,4,82,"male","7",1,972,6.87935580446044,0.0146127657392215,"female-real","male"
"2811","business",7566,7,74,"female","4",1,801,6.68586094706836,-0.134137828674648,"female-real","male"
"2812","business",6313,6,61,"female","2",1,458,6.12686918411419,-0.375857544597186,"none","male"
"2813","business",17840,16,71,"female","2",1,469,6.150603,-0.1899193,"none","male"
"2814","business",27528,24,151,"female","7",1,569,6.34388,1.297587,"female-real","male"
"2815","business",12250,11,87,"female","7",1,1095,6.9985096422506,0.10758188724789,"male-real","male"
"2816","business",13362,12,82,"female","4",1,757,6.62936325343745,0.0146127657392215,"male-real","male"
"2817","business",9904,9,79,"male","4",1,630,6.44571981938558,-0.0411687071659795,"female-real","male"
"2818","business",12249,11,87,"female","7",1,1095,6.9985096422506,0.10758188724789,"male-real","male"
"2819","business",6390,6,71,"female","7",1,497,6.20859002609663,-0.189919301579849,"female-real","male"
"2820","business",23917,21,121,"female","7",0,515,6.244167,0.7397719,"male-real","male"
"2821","business",27100,24,72,"female","2",1,549,6.308098,-0.1713255,"none","male"
"2822","business",7565,7,74,"female","4",1,801,6.68586094706836,-0.134137828674648,"female-real","male"
"2823","business",3323,3,153,"female","7",1,637,6.45676965557216,1.33477429116231,"male-real","male"
"2824","business",25507,23,15,"female","4",1,802,6.687109,-1.231173,"female-real","male"
"2825","business",6016,6,27,"female","4",1,632,6.44888939414686,-1.00804757085613,"male-real","male"
"2826","business",6017,6,27,"female","4",1,632,6.44888939414686,-1.00804757085613,"male-real","male"
"2827","business",27490,24,142,"female","4",1,684,6.527958,1.130242,"male-real","male"
"2828","business",29023,26,20,"male","7",0,710,6.565265,-1.138204,"female-real","male"
"2829","business",27527,24,151,"female","7",1,569,6.34388,1.297587,"female-real","male"
"2830","business",6388,6,71,"female","7",1,497,6.20859002609663,-0.189919301579849,"female-real","male"
"2831","business",8539,8,54,"male","2",1,623,6.43454651878745,-0.506014314709321,"none","male"
"2832","business",2864,3,67,"female","2",1,506,6.22653666928747,-0.264294598786783,"none","male"
"2833","business",8537,8,54,"male","2",1,623,6.43454651878745,-0.506014314709321,"none","male"
"2834","business",28248,25,65,"female","2",1,678,6.519147,-0.3014822,"none","male"
"2835","business",12844,12,16,"female","2",1,621,6.43133108193348,-1.2125796381752,"none","male"
"2836","business",27101,24,72,"female","2",1,549,6.308098,-0.1713255,"none","male"
"2837","business",12845,12,16,"female","2",1,621,6.43133108193348,-1.2125796381752,"none","male"
"2838","business",16073,14,181,"female","7",1,635,6.45362499889269,1.85540137161085,"female-real","male"
"2839","business",6314,6,61,"female","2",1,458,6.12686918411419,-0.375857544597186,"none","male"
"2840","business",837,1,108,"female","7",1,378,5.93489419561959,0.498052197584297,"male-real","male"
"2841","business",25902,23,61,"female","2",1,503,6.22059,-0.3758575,"none","male"
"2842","business",758,1,94,"female","2",1,416,6.03068526026126,0.237738657360026,"none","male"
"2843","business",6389,6,71,"female","7",1,497,6.20859002609663,-0.189919301579849,"female-real","male"
"2844","business",30604,27,72,"female","7",1,663,6.496775,-0.1713255,"male-real","male"
"2845","business",12150,11,74,"female","2",1,647,6.4723462945009,-0.134137828674648,"none","male"
"2846","business",838,1,108,"female","7",1,378,5.93489419561959,0.498052197584297,"male-real","male"
"2847","business",13762,12,169,"female","7",1,822,6.71174039505618,1.63227547999005,"female-real","male"
"2848","business",17841,16,71,"female","2",1,469,6.150603,-0.1899193,"none","male"
"2849","business",4800,5,21,"female","7",1,581,6.36475075685191,-1.11961051666653,"male-real","male"
"2850","business",28247,25,65,"female","2",1,678,6.519147,-0.3014822,"none","male"
"2851","business",9902,9,79,"male","4",1,630,6.44571981938558,-0.0411687071659795,"female-real","male"
"2852","business",18813,17,48,"male","7",1,584,6.369901,-0.6175773,"male-real","male"
"2853","business",15655,14,81,"female","2",1,584,6.36990098282823,-0.00398105856251214,"none","male"
"2854","business",22392,20,54,"female","2",1,591,6.381816,-0.5060143,"none","male"
"2855","business",6018,6,27,"female","4",1,632,6.44888939414686,-1.00804757085613,"male-real","male"
"2856","business",2862,3,67,"female","2",1,506,6.22653666928747,-0.264294598786783,"none","male"
"2857","business",29025,26,20,"male","7",0,710,6.565265,-1.138204,"female-real","male"
